id,rank,date,artist,song,last_week,weeks_on_chart,peak_rank
578189,48,1962-01-13,Vic Dana,Little Altar Boy,45.0,7,45
573015,49,1962-01-13,The Chantels,"Well, I Told You",43.0,9,29
577809,50,1962-01-13,Bobby Darin,Multiplication,63.0,4,50
579662,51,1962-01-13,Gladys Knight And The Pips,Letter Full Of Tears,62.0,5,51
571774,52,1962-01-13,Ral Donner,She's Everything (I Wanted You To Be),64.0,3,52
578282,53,1962-01-13,Roger Williams,Maria,61.0,5,53
572980,54,1962-01-13,Frank Slay And His Orchestra,Flying Circle,59.0,5,54
578783,55,1962-01-13,Jimmy Dean,Big Bad John,40.0,15,1
573967,56,1962-01-13,Brenda Lee,Break It To Me Gently,,1,56
579768,57,1962-01-13,Bobby Vee,Walkin' With My Angel,69.0,7,57
577576,58,1962-01-13,Solomon Burke,Just Out Of Reach (Of My Two Open Arms),49.0,17,24
581145,59,1962-01-13,The Highwaymen,The Gypsy Rover,56.0,10,42
577478,60,1962-01-13,Si Zentner And His Orchestra,Up A Lazy River,57.0,8,43
579763,61,1962-01-13,Ace Cannon,Tuff,78.0,3,61
573269,62,1962-01-13,Brook Benton,Shadrack,,1,62
577949,63,1962-01-13,The Showmen,It Will Stand,71.0,9,63
575692,64,1962-01-13,Jimmy McCracklin,Just Got To Know,67.0,5,64
572925,65,1962-01-13,Dick Dale and The Del-Tones,Let's Go Trippin',77.0,7,65
577398,66,1962-01-13,Brenda Lee,So Deep,,1,66
571481,67,1962-01-13,Glen Campbell,"Turn Around, Look At Me",66.0,9,62
571209,68,1962-01-13,Patti Page,Go On Home,82.0,3,68
575592,69,1962-01-13,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,83.0,3,69
573660,70,1962-01-13,Dion,The Majestic,79.0,6,36
579659,71,1962-01-13,Connie Francis,Baby's First Christmas,26.0,5,26
577479,72,1962-01-13,Jackie Wilson,The Greatest Hurt,,1,72
579474,73,1962-01-13,James Brown And The Famous Flames,Lost Someone,86.0,4,73
571994,74,1962-01-13,Ray Peterson,I Could Have Loved You So Well,80.0,4,74
572321,75,1962-01-13,The Sensations,Let Me In,95.0,2,75
575300,76,1962-01-13,Bobby Edwards,What's The Reason,,1,76
580245,77,1962-01-13,The Belmonts,I Need Some One,89.0,3,77
573534,78,1962-01-13,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,81.0,2,78
577214,79,1962-01-13,Charlie Drake,My Boomerang Won't Come Back,,1,79
570945,80,1962-01-13,Brook Benton,The Lost Penny,,1,80
578587,81,1962-01-13,The Ikettes,I'm Blue (The Gong-Gong Song),,1,81
579574,82,1962-01-13,The Drifters,Room Full Of Tears,87.0,4,72
578090,83,1962-01-13,Troy Shondell,Tears From An Angel,84.0,3,83
571476,84,1962-01-13,Marty Robbins,I Told The Brook,,2,84
575697,85,1962-01-13,The Miracles,What's So Good About Good-by,,1,85
570668,86,1962-01-13,Ray Charles and his Orchestra,But On The Other Hand Baby,,3,86
579374,87,1962-01-13,Clarence Henry,A Little Too Much,,1,87
577950,88,1962-01-13,Anthony Newley,Pop Goes The Weasel,85.0,4,85
574471,89,1962-01-13,The Everly Brothers,Crying In The Rain,,1,89
579329,90,1962-01-13,Jack Ross,Happy Jose (Ching-Ching),,1,90
581462,91,1962-01-13,The Dave Brubeck Quartet,Unsquare Dance,74.0,6,74
580710,92,1962-01-13,Troy Shondell,Island In The Sky,,1,92
578694,93,1962-01-13,Gene Chandler,Duke Of Earl,,1,93
573504,94,1962-01-13,Sheb Wooley,That's My Pa,97.0,2,94
574669,95,1962-01-13,The Marketts,Surfer's Stomp,,1,95
570633,96,1962-01-13,Jack Eubanks,Searching,98.0,4,83
574424,97,1962-01-13,Count Basie & His Orch.,The Basie Twist,,1,97
576885,98,1962-01-13,Claude King,The Comancheros,,7,71
572126,99,1962-01-13,Don Gibson,Lonesome Number One,,4,59
570503,100,1962-01-13,Billy Joe & The Checkmates,Percolator (Twist),,1,100
580110,1,1962-01-20,Chubby Checker,The Twist,1.0,28,1
578699,2,1962-01-20,Joey Dee & the Starliters,Peppermint Twist - Part I,3.0,9,2
574936,3,1962-01-20,The Tokens,The Lion Sleeps Tonight,2.0,10,1
580125,4,1962-01-20,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4.0,7,4
572574,5,1962-01-20,Barbara George,I Know (You Don't Love Me No More),5.0,10,5
580230,6,1962-01-20,Neil Sedaka,"Happy Birthday, Sweet Sixteen",6.0,10,6
574887,7,1962-01-20,Leroy Van Dyke,Walk On By,7.0,12,5
578233,8,1962-01-20,Bobby Vee,Run To Him,8.0,10,2
577078,9,1962-01-20,The Lettermen,When I Fall In Love,12.0,9,9
579473,10,1962-01-20,Sue Thompson,Norman,17.0,7,10
578333,11,1962-01-20,Ray Charles and his Orchestra,Unchain My Heart,9.0,8,9
575850,12,1962-01-20,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),10.0,9,10
571343,13,1962-01-20,Sandy Nelson,Let There Be Drums,14.0,12,7
580716,14,1962-01-20,Gene Pitney,Town Without Pity,21.0,12,14
576753,15,1962-01-20,The Shirelles,Baby It's You,16.0,5,15
575903,16,1962-01-20,The Highwaymen,Cotton Fields,19.0,8,16
573539,17,1962-01-20,Burl Ives,A Little Bitty Tear,18.0,5,17
580838,18,1962-01-20,Dion,The Wanderer,20.0,7,18
578591,19,1962-01-20,The Marvelettes,Please Mr. Postman,13.0,20,1
581573,20,1962-01-20,James Darren,Goodbye Cruel World,11.0,14,3
576119,21,1962-01-20,Phil McLean,Small Sad Sam,28.0,7,21
572276,22,1962-01-20,Jimmy Elledge,Funny How Time Slips Away,29.0,10,22
580648,23,1962-01-20,James Ray,If You Gotta Make A Fool Of Somebody,27.0,9,23
578513,24,1962-01-20,Jimmy Dean,Dear Ivan,42.0,3,24
571773,25,1962-01-20,Brook Benton,Revenge,15.0,9,15
575624,26,1962-01-20,Gary U.S. Bonds,Dear Lady Twist,33.0,6,26
575517,27,1962-01-20,Bobby Darin,Irresistible You,36.0,6,27
573268,28,1962-01-20,Henry Mancini And His Orchestra,Moon River,32.0,15,11
573967,29,1962-01-20,Brenda Lee,Break It To Me Gently,56.0,2,29
579293,30,1962-01-20,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,31.0,7,23
572653,31,1962-01-20,Bill Black's Combo,Twist-Her,41.0,5,31
574937,32,1962-01-20,Lee Dorsey,Do-Re-Mi,43.0,5,32
579662,33,1962-01-20,Gladys Knight And The Pips,Letter Full Of Tears,51.0,6,33
570667,34,1962-01-20,Bobby Bland,Turn On Your Love Light,46.0,7,34
571957,35,1962-01-20,Johnny Tillotson,Dreamy Eyes,44.0,16,35
581409,36,1962-01-20,Frank Sinatra,Pocketful Of Miracles,47.0,5,36
574533,37,1962-01-20,The Crystals,There's No Other (Like My Baby),25.0,9,20
580666,38,1962-01-20,The Angels,'Til,22.0,13,14
577809,39,1962-01-20,Bobby Darin,Multiplication,50.0,5,39
577856,40,1962-01-20,Linda Scott,I Don't Know Why,26.0,12,12
571951,41,1962-01-20,The Impressions,Gypsy Woman,24.0,14,20
485744,42,1962-01-20,Fats Domino,Jambalaya (On The Bayou),30.0,6,30
573058,43,1962-01-20,Ike & Tina Turner,Poor Fool,39.0,8,39
579763,44,1962-01-20,Ace Cannon,Tuff,61.0,4,44
573269,45,1962-01-20,Brook Benton,Shadrack,62.0,2,45
575592,46,1962-01-20,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,69.0,4,46
572980,47,1962-01-20,Frank Slay And His Orchestra,Flying Circle,54.0,6,47
571774,48,1962-01-20,Ral Donner,She's Everything (I Wanted You To Be),52.0,4,48
578694,49,1962-01-20,Gene Chandler,Duke Of Earl,93.0,2,49
578282,50,1962-01-20,Roger Williams,Maria,53.0,6,50
578189,51,1962-01-20,Vic Dana,Little Altar Boy,48.0,8,45
577398,52,1962-01-20,Brenda Lee,So Deep,66.0,2,52
579768,53,1962-01-20,Bobby Vee,Walkin' With My Angel,57.0,8,53
571209,54,1962-01-20,Patti Page,Go On Home,68.0,4,54
576429,55,1962-01-20,Del Shannon,Hey! Little Girl,40.0,8,38
571442,56,1962-01-20,Jerry Butler,Moon River,34.0,15,11
577479,57,1962-01-20,Jackie Wilson,The Greatest Hurt,72.0,2,57
575753,58,1962-01-20,Chubby Checker,Let's Twist Again,37.0,21,8
580911,59,1962-01-20,Pat Boone,Johnny Will,35.0,10,35
572925,60,1962-01-20,Dick Dale and The Del-Tones,Let's Go Trippin',65.0,8,60
577949,61,1962-01-20,The Showmen,It Will Stand,63.0,10,61
571481,62,1962-01-20,Glen Campbell,"Turn Around, Look At Me",67.0,10,62
578587,63,1962-01-20,The Ikettes,I'm Blue (The Gong-Gong Song),81.0,2,63
572321,64,1962-01-20,The Sensations,Let Me In,75.0,3,64
577478,65,1962-01-20,Si Zentner And His Orchestra,Up A Lazy River,60.0,9,43
571049,66,1962-01-20,Kenny Dino,Your Ma Said You Cried In Your Sleep Last Night,38.0,11,24
574471,67,1962-01-20,The Everly Brothers,Crying In The Rain,89.0,2,67
573534,68,1962-01-20,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,78.0,3,68
571994,69,1962-01-20,Ray Peterson,I Could Have Loved You So Well,74.0,5,69
577214,70,1962-01-20,Charlie Drake,My Boomerang Won't Come Back,79.0,2,70
579474,71,1962-01-20,James Brown And The Famous Flames,Lost Someone,73.0,5,71
570668,72,1962-01-20,Ray Charles and his Orchestra,But On The Other Hand Baby,86.0,4,72
575300,73,1962-01-20,Bobby Edwards,What's The Reason,76.0,2,73
578783,74,1962-01-20,Jimmy Dean,Big Bad John,55.0,16,1
580245,75,1962-01-20,The Belmonts,I Need Some One,77.0,4,75
574669,76,1962-01-20,The Marketts,Surfer's Stomp,95.0,2,76
570945,77,1962-01-20,Brook Benton,The Lost Penny,80.0,2,77
575697,78,1962-01-20,The Miracles,What's So Good About Good-by,85.0,2,78
579329,79,1962-01-20,Jack Ross,Happy Jose (Ching-Ching),90.0,2,79
363884,80,1962-01-20,Jimmy Dean,To A Sleeping Beauty,,1,80
578090,81,1962-01-20,Troy Shondell,Tears From An Angel,83.0,4,81
570503,82,1962-01-20,Billy Joe & The Checkmates,Percolator (Twist),100.0,2,82
571476,83,1962-01-20,Marty Robbins,I Told The Brook,84.0,3,83
579374,84,1962-01-20,Clarence Henry,A Little Too Much,87.0,2,84
581030,85,1962-01-20,Floyd Cramer,Chattanooga Choo Choo,,1,85
579663,86,1962-01-20,Bert Kaempfert And His Orchestra,Afrikaan Beat,,1,86
581757,87,1962-01-20,Jackie Wilson,There'll Be No Next Time,,1,87
573504,88,1962-01-20,Sheb Wooley,That's My Pa,94.0,3,88
575692,89,1962-01-20,Jimmy McCracklin,Just Got To Know,64.0,6,64
579574,90,1962-01-20,The Drifters,Room Full Of Tears,82.0,5,72
578746,91,1962-01-20,Wanda Jackson,A Little Bitty Tear,,1,91
577299,92,1962-01-20,Eddie Holland,Jamie,,1,92
581395,93,1962-01-20,The Brothers Four,Blue Water Line,,1,93
574424,94,1962-01-20,Count Basie & His Orch.,The Basie Twist,97.0,2,94
578642,95,1962-01-20,Jan & Dean,A Sunday Kind Of Love,,1,95
579526,96,1962-01-20,Gene McDaniels,Chip Chip,,1,96
571568,97,1962-01-20,Dukays,Nite Owl,,1,97
574981,98,1962-01-20,Conway Twitty,Portrait Of A Fool,,1,98
577945,99,1962-01-20,Rod McKuen,Oliver Twist,,1,99
572471,100,1962-01-20,The Kingston Trio,Where Have All The Flowers Gone,,1,100
578699,1,1962-01-27,Joey Dee & the Starliters,Peppermint Twist - Part I,2.0,10,1
580110,2,1962-01-27,Chubby Checker,The Twist,1.0,29,1
572574,3,1962-01-27,Barbara George,I Know (You Don't Love Me No More),5.0,11,3
580125,4,1962-01-27,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4.0,8,4
579473,5,1962-01-27,Sue Thompson,Norman,10.0,8,5
574936,6,1962-01-27,The Tokens,The Lion Sleeps Tonight,3.0,11,1
577078,7,1962-01-27,The Lettermen,When I Fall In Love,9.0,10,7
580838,8,1962-01-27,Dion,The Wanderer,18.0,8,8
576753,9,1962-01-27,The Shirelles,Baby It's You,15.0,6,9
574887,10,1962-01-27,Leroy Van Dyke,Walk On By,7.0,13,5
580230,11,1962-01-27,Neil Sedaka,"Happy Birthday, Sweet Sixteen",6.0,11,6
578233,12,1962-01-27,Bobby Vee,Run To Him,8.0,11,2
580716,13,1962-01-27,Gene Pitney,Town Without Pity,14.0,13,13
573539,14,1962-01-27,Burl Ives,A Little Bitty Tear,17.0,6,14
575624,15,1962-01-27,Gary U.S. Bonds,Dear Lady Twist,26.0,7,15
578333,16,1962-01-27,Ray Charles and his Orchestra,Unchain My Heart,11.0,9,9
573967,17,1962-01-27,Brenda Lee,Break It To Me Gently,29.0,3,17
575903,18,1962-01-27,The Highwaymen,Cotton Fields,16.0,9,16
575850,19,1962-01-27,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),12.0,10,10
578694,20,1962-01-27,Gene Chandler,Duke Of Earl,49.0,3,20
571343,21,1962-01-27,Sandy Nelson,Let There Be Drums,13.0,13,7
580648,22,1962-01-27,James Ray,If You Gotta Make A Fool Of Somebody,23.0,10,22
575517,23,1962-01-27,Bobby Darin,Irresistible You,27.0,7,23
578513,24,1962-01-27,Jimmy Dean,Dear Ivan,24.0,4,24
572276,25,1962-01-27,Jimmy Elledge,Funny How Time Slips Away,22.0,11,22
572653,26,1962-01-27,Bill Black's Combo,Twist-Her,31.0,6,26
579662,27,1962-01-27,Gladys Knight And The Pips,Letter Full Of Tears,33.0,7,27
570667,28,1962-01-27,Bobby Bland,Turn On Your Love Light,34.0,8,28
576119,29,1962-01-27,Phil McLean,Small Sad Sam,21.0,8,21
574937,30,1962-01-27,Lee Dorsey,Do-Re-Mi,32.0,6,30
573268,31,1962-01-27,Henry Mancini And His Orchestra,Moon River,28.0,16,11
578591,32,1962-01-27,The Marvelettes,Please Mr. Postman,19.0,21,1
573269,33,1962-01-27,Brook Benton,Shadrack,45.0,3,33
581409,34,1962-01-27,Frank Sinatra,Pocketful Of Miracles,36.0,6,34
579763,35,1962-01-27,Ace Cannon,Tuff,44.0,5,35
577809,36,1962-01-27,Bobby Darin,Multiplication,39.0,6,36
581573,37,1962-01-27,James Darren,Goodbye Cruel World,20.0,15,3
573058,38,1962-01-27,Ike & Tina Turner,Poor Fool,43.0,9,38
575592,39,1962-01-27,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,46.0,5,39
574533,40,1962-01-27,The Crystals,There's No Other (Like My Baby),37.0,10,20
571774,41,1962-01-27,Ral Donner,She's Everything (I Wanted You To Be),48.0,5,41
574471,42,1962-01-27,The Everly Brothers,Crying In The Rain,67.0,3,42
579293,43,1962-01-27,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,30.0,8,23
577479,44,1962-01-27,Jackie Wilson,The Greatest Hurt,57.0,3,44
572980,45,1962-01-27,Frank Slay And His Orchestra,Flying Circle,47.0,7,45
571773,46,1962-01-27,Brook Benton,Revenge,25.0,10,15
571209,47,1962-01-27,Patti Page,Go On Home,54.0,5,47
578282,48,1962-01-27,Roger Williams,Maria,50.0,7,48
577856,49,1962-01-27,Linda Scott,I Don't Know Why,40.0,13,12
578587,50,1962-01-27,The Ikettes,I'm Blue (The Gong-Gong Song),63.0,3,50
571957,51,1962-01-27,Johnny Tillotson,Dreamy Eyes,35.0,17,35
575753,52,1962-01-27,Chubby Checker,Let's Twist Again,58.0,22,8
485744,53,1962-01-27,Fats Domino,Jambalaya (On The Bayou),42.0,7,30
571951,54,1962-01-27,The Impressions,Gypsy Woman,41.0,15,20
574669,55,1962-01-27,The Marketts,Surfer's Stomp,76.0,3,55
572321,56,1962-01-27,The Sensations,Let Me In,64.0,4,56
571994,57,1962-01-27,Ray Peterson,I Could Have Loved You So Well,69.0,6,57
571442,58,1962-01-27,Jerry Butler,Moon River,56.0,16,11
577398,59,1962-01-27,Brenda Lee,So Deep,52.0,3,52
580666,60,1962-01-27,The Angels,'Til,38.0,14,14
363884,61,1962-01-27,Jimmy Dean,To A Sleeping Beauty,80.0,2,61
579768,62,1962-01-27,Bobby Vee,Walkin' With My Angel,53.0,9,53
579526,63,1962-01-27,Gene McDaniels,Chip Chip,96.0,2,63
577949,64,1962-01-27,The Showmen,It Will Stand,61.0,11,61
570503,65,1962-01-27,Billy Joe & The Checkmates,Percolator (Twist),82.0,3,65
579329,66,1962-01-27,Jack Ross,Happy Jose (Ching-Ching),79.0,3,66
572925,67,1962-01-27,Dick Dale and The Del-Tones,Let's Go Trippin',60.0,9,60
579474,68,1962-01-27,James Brown And The Famous Flames,Lost Someone,71.0,6,68
570720,69,1962-01-27,Jimmy Dean,The Cajun Queen,,1,69
577214,70,1962-01-27,Charlie Drake,My Boomerang Won't Come Back,70.0,3,70
575300,71,1962-01-27,Bobby Edwards,What's The Reason,73.0,3,71
575697,72,1962-01-27,The Miracles,What's So Good About Good-by,78.0,3,72
579663,73,1962-01-27,Bert Kaempfert And His Orchestra,Afrikaan Beat,86.0,2,73
571865,74,1962-01-27,Bruce Channel,Hey! Baby,,1,74
581030,75,1962-01-27,Floyd Cramer,Chattanooga Choo Choo,85.0,2,75
575692,76,1962-01-27,Jimmy McCracklin,Just Got To Know,89.0,7,64
579374,77,1962-01-27,Clarence Henry,A Little Too Much,84.0,3,77
578090,78,1962-01-27,Troy Shondell,Tears From An Angel,81.0,5,78
573534,79,1962-01-27,Danny & The Juniors with Freddy Cannon,Twistin' All Night Long,68.0,4,68
581757,80,1962-01-27,Jackie Wilson,There'll Be No Next Time,87.0,2,80
571476,81,1962-01-27,Marty Robbins,I Told The Brook,83.0,4,81
572471,82,1962-01-27,The Kingston Trio,Where Have All The Flowers Gone,100.0,2,82
572375,83,1962-01-27,Pat Boone,I'll See You In My Dreams,,1,83
578746,84,1962-01-27,Wanda Jackson,A Little Bitty Tear,91.0,2,84
580866,85,1962-01-27,Solomon Burke,Cry To Me,,1,85
573504,86,1962-01-27,Sheb Wooley,That's My Pa,88.0,4,86
573264,87,1962-01-27,The Chad Mitchell Trio,Lizzie Borden,,1,87
575904,88,1962-01-27,Saverio Saridis,Love Is The Sweetest Thing,,1,88
577299,89,1962-01-27,Eddie Holland,Jamie,92.0,2,89
578184,90,1962-01-27,The Dovells,(Do The New) Continental,,1,90
581395,91,1962-01-27,The Brothers Four,Blue Water Line,93.0,2,91
572376,92,1962-01-27,Tommy Hunt,The Door Is Open,,1,92
574529,93,1962-01-27,The Megatons,"Shimmy, Shimmy Walk, Part 1",,1,93
571568,94,1962-01-27,Dukays,Nite Owl,97.0,2,94
570504,95,1962-01-27,Jimmy Reed,"Aw Shucks, Hush Your Mouth",,1,95
574010,96,1962-01-27,Patsy Cline,She's Got You,,1,96
580696,97,1962-01-27,The Marvelettes,Twistin' Postman,,1,97
574981,98,1962-01-27,Conway Twitty,Portrait Of A Fool,98.0,2,98
571304,99,1962-01-27,The Paris Sisters,He Knows I Love Him Too Much,,1,99
571818,100,1962-01-27,Eddie Hodges,Bandit Of My Dreams,,1,100
578699,1,1962-02-03,Joey Dee & the Starliters,Peppermint Twist - Part I,1.0,11,1
580125,2,1962-02-03,Elvis Presley With The Jordanaires,Can't Help Falling In Love,4.0,9,2
580110,3,1962-02-03,Chubby Checker,The Twist,2.0,30,1
579473,4,1962-02-03,Sue Thompson,Norman,5.0,9,4
572574,5,1962-02-03,Barbara George,I Know (You Don't Love Me No More),3.0,12,3
580838,6,1962-02-03,Dion,The Wanderer,8.0,9,6
578694,7,1962-02-03,Gene Chandler,Duke Of Earl,20.0,4,7
576753,8,1962-02-03,The Shirelles,Baby It's You,9.0,7,8
573967,9,1962-02-03,Brenda Lee,Break It To Me Gently,17.0,4,9
574936,10,1962-02-03,The Tokens,The Lion Sleeps Tonight,6.0,12,1
575624,11,1962-02-03,Gary U.S. Bonds,Dear Lady Twist,15.0,8,11
573539,12,1962-02-03,Burl Ives,A Little Bitty Tear,14.0,7,12
580716,13,1962-02-03,Gene Pitney,Town Without Pity,13.0,14,13
577078,14,1962-02-03,The Lettermen,When I Fall In Love,7.0,11,7
578233,15,1962-02-03,Bobby Vee,Run To Him,12.0,12,2
574887,16,1962-02-03,Leroy Van Dyke,Walk On By,10.0,14,5
575517,17,1962-02-03,Bobby Darin,Irresistible You,23.0,8,17
575903,18,1962-02-03,The Highwaymen,Cotton Fields,18.0,10,16
580230,19,1962-02-03,Neil Sedaka,"Happy Birthday, Sweet Sixteen",11.0,12,6
574471,20,1962-02-03,The Everly Brothers,Crying In The Rain,42.0,4,20
578333,21,1962-02-03,Ray Charles and his Orchestra,Unchain My Heart,16.0,10,9
573269,22,1962-02-03,Brook Benton,Shadrack,33.0,4,22
571343,23,1962-02-03,Sandy Nelson,Let There Be Drums,21.0,14,7
580648,24,1962-02-03,James Ray,If You Gotta Make A Fool Of Somebody,22.0,11,22
579662,25,1962-02-03,Gladys Knight And The Pips,Letter Full Of Tears,27.0,8,25
572653,26,1962-02-03,Bill Black's Combo,Twist-Her,26.0,7,26
574937,27,1962-02-03,Lee Dorsey,Do-Re-Mi,30.0,7,27
571774,28,1962-02-03,Ral Donner,She's Everything (I Wanted You To Be),41.0,6,28
573268,29,1962-02-03,Henry Mancini And His Orchestra,Moon River,31.0,17,11
575850,30,1962-02-03,Connie Francis,When The Boy In Your Arms (Is The Boy In Your Heart),19.0,11,10
578513,31,1962-02-03,Jimmy Dean,Dear Ivan,24.0,5,24
570667,32,1962-02-03,Bobby Bland,Turn On Your Love Light,28.0,9,28
575592,33,1962-02-03,"The Corsairs Featuring Jay ""Bird"" Uzzell",Smoky Places,39.0,6,33
578587,34,1962-02-03,The Ikettes,I'm Blue (The Gong-Gong Song),50.0,4,34
577809,35,1962-02-03,Bobby Darin,Multiplication,36.0,7,35
572276,36,1962-02-03,Jimmy Elledge,Funny How Time Slips Away,25.0,12,22
579763,37,1962-02-03,Ace Cannon,Tuff,35.0,6,35
576119,38,1962-02-03,Phil McLean,Small Sad Sam,29.0,9,21
581409,39,1962-02-03,Frank Sinatra,Pocketful Of Miracles,34.0,7,34
577479,40,1962-02-03,Jackie Wilson,The Greatest Hurt,44.0,4,40
570720,41,1962-02-03,Jimmy Dean,The Cajun Queen,69.0,2,41
571209,42,1962-02-03,Patti Page,Go On Home,47.0,6,42
572321,43,1962-02-03,The Sensations,Let Me In,56.0,5,43
573058,44,1962-02-03,Ike & Tina Turner,Poor Fool,38.0,10,38
581573,45,1962-02-03,James Darren,Goodbye Cruel World,37.0,16,3
579526,46,1962-02-03,Gene McDaniels,Chip Chip,63.0,3,46
363884,47,1962-02-03,Jimmy Dean,To A Sleeping Beauty,61.0,3,47
574669,48,1962-02-03,The Marketts,Surfer's Stomp,55.0,4,48
579293,49,1962-02-03,Elvis Presley With The Jordanaires,Rock-A-Hula Baby,43.0,9,23
578591,50,1962-02-03,The Marvelettes,Please Mr. Postman,32.0,22,1
578282,51,1962-02-03,Roger Williams,Maria,48.0,8,48
571865,52,1962-02-03,Bruce Channel,Hey! Baby,74.0,2,52
570503,53,1962-02-03,Billy Joe & The Checkmates,Percolator (Twist),65.0,4,53
575753,54,1962-02-03,Chubby Checker,Let's Twist Again,52.0,23,8
574533,55,1962-02-03,The Crystals,There's No Other (Like My Baby),40.0,11,20
581030,56,1962-02-03,Floyd Cramer,Chattanooga Choo Choo,75.0,3,56
572980,57,1962-02-03,Frank Slay And His Orchestra,Flying Circle,45.0,8,45
577214,58,1962-02-03,Charlie Drake,My Boomerang Won't Come Back,70.0,4,58
572375,59,1962-02-03,Pat Boone,I'll See You In My Dreams,83.0,2,59
579329,60,1962-02-03,Jack Ross,Happy Jose (Ching-Ching),66.0,4,60
579663,61,1962-02-03,Bert Kaempfert And His Orchestra,Afrikaan Beat,73.0,3,61
575697,62,1962-02-03,The Miracles,What's So Good About Good-by,72.0,4,62
579474,63,1962-02-03,James Brown And The Famous Flames,Lost Someone,68.0,7,63
571994,64,1962-02-03,Ray Peterson,I Could Have Loved You So Well,57.0,7,57
577856,65,1962-02-03,Linda Scott,I Don't Know Why,49.0,14,12
581305,66,1962-02-03,James Darren,Her Royal Majesty,,1,66
571442,67,1962-02-03,Jerry Butler,Moon River,58.0,17,11
571957,68,1962-02-03,Johnny Tillotson,Dreamy Eyes,51.0,18,35
577949,69,1962-02-03,The Showmen,It Will Stand,64.0,12,61
576916,70,1962-02-03,Sam Cooke,Twistin' The Night Away,,1,70
574010,71,1962-02-03,Patsy Cline,She's Got You,96.0,2,71
572471,72,1962-02-03,The Kingston Trio,Where Have All The Flowers Gone,82.0,3,72
580696,73,1962-02-03,The Marvelettes,Twistin' Postman,97.0,2,73
575300,74,1962-02-03,Bobby Edwards,What's The Reason,71.0,4,71
581757,75,1962-02-03,Jackie Wilson,There'll Be No Next Time,80.0,3,75
573264,76,1962-02-03,The Chad Mitchell Trio,Lizzie Borden,87.0,2,76
